Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
N38-0,SK6805-EC14,SK6805-EC14,12.231009,-23.335,0.0,top
N38-1,SK6805-EC14,SK6805-EC14,47.231009,-23.335,0.0,top
N39-0,SK6805-EC14,SK6805-EC14,15.654009,-23.335,0.0,top
N39-1,SK6805-EC14,SK6805-EC14,50.654009,-23.335,0.0,top
N40-0,SK6805-EC14,SK6805-EC14,19.077009,-23.335,0.0,top
N40-1,SK6805-EC14,SK6805-EC14,54.077009,-23.335,0.0,top
N41-0,SK6805-EC14,SK6805-EC14,22.500009,-23.335,0.0,top
N41-1,SK6805-EC14,SK6805-EC14,57.500009,-23.335,0.0,top
N42-0,SK6805-EC14,SK6805-EC14,25.923009,-23.335,0.0,top
N42-1,SK6805-EC14,SK6805-EC14,60.923009,-23.335,0.0,top
N43-0,SK6805-EC14,SK6805-EC14,29.346009,-23.335,0.0,top
N43-1,SK6805-EC14,SK6805-EC14,64.346009,-23.335,0.0,top
N44-0,SK6805-EC14,SK6805-EC14,32.769009,-23.335,0.0,top
N44-1,SK6805-EC14,SK6805-EC14,67.769009,-23.335,0.0,top
N45-0,SK6805-EC14,SK6805-EC14,36.192009,-23.335,0.0,top
N45-1,SK6805-EC14,SK6805-EC14,71.192009,-23.335,0.0,top
N46-0,SK6805-EC14,SK6805-EC14,8.808009,-26.758,0.0,top
N46-1,SK6805-EC14,SK6805-EC14,43.808009,-26.758,0.0,top
N47-0,SK6805-EC14,SK6805-EC14,12.231009,-26.758,0.0,top
N47-1,SK6805-EC14,SK6805-EC14,47.231009,-26.758,0.0,top
N48-0,SK6805-EC14,SK6805-EC14,15.654009,-26.758,0.0,top
N48-1,SK6805-EC14,SK6805-EC14,50.654009,-26.758,0.0,top
N49-0,SK6805-EC14,SK6805-EC14,19.077009,-26.758,0.0,top
N49-1,SK6805-EC14,SK6805-EC14,54.077009,-26.758,0.0,top
N50-0,SK6805-EC14,SK6805-EC14,22.500009,-26.758,0.0,top
N50-1,SK6805-EC14,SK6805-EC14,57.500009,-26.758,0.0,top
N51-0,SK6805-EC14,SK6805-EC14,25.923009,-26.758,0.0,top
N51-1,SK6805-EC14,SK6805-EC14,60.923009,-26.758,0.0,top
N52-0,SK6805-EC14,SK6805-EC14,29.346009,-26.758,0.0,top
N52-1,SK6805-EC14,SK6805-EC14,64.346009,-26.758,0.0,top
N53-0,SK6805-EC14,SK6805-EC14,32.769009,-26.758,0.0,top
N53-1,SK6805-EC14,SK6805-EC14,67.769009,-26.758,0.0,top
N54-0,SK6805-EC14,SK6805-EC14,36.192009,-26.758,0.0,top
N54-1,SK6805-EC14,SK6805-EC14,71.192009,-26.758,0.0,top
N55-0,SK6805-EC14,SK6805-EC14,8.808009,-30.181,0.0,top
N55-1,SK6805-EC14,SK6805-EC14,43.808009,-30.181,0.0,top
N56-0,SK6805-EC14,SK6805-EC14,12.231009,-30.181,0.0,top
N56-1,SK6805-EC14,SK6805-EC14,47.231009,-30.181,0.0,top
N57-0,SK6805-EC14,SK6805-EC14,15.654009,-30.181,0.0,top
N57-1,SK6805-EC14,SK6805-EC14,50.654009,-30.181,0.0,top
N58-0,SK6805-EC14,SK6805-EC14,19.077009,-30.181,0.0,top
N58-1,SK6805-EC14,SK6805-EC14,54.077009,-30.181,0.0,top
N59-0,SK6805-EC14,SK6805-EC14,22.500009,-30.181,0.0,top
N59-1,SK6805-EC14,SK6805-EC14,57.500009,-30.181,0.0,top
N60-0,SK6805-EC14,SK6805-EC14,25.923009,-30.181,0.0,top
N60-1,SK6805-EC14,SK6805-EC14,60.923009,-30.181,0.0,top
N61-0,SK6805-EC14,SK6805-EC14,29.346009,-30.181,0.0,top
N61-1,SK6805-EC14,SK6805-EC14,64.346009,-30.181,0.0,top
N62-0,SK6805-EC14,SK6805-EC14,32.769009,-30.181,0.0,top
N62-1,SK6805-EC14,SK6805-EC14,67.769009,-30.181,0.0,top
N63-0,SK6805-EC14,SK6805-EC14,36.192009,-30.181,0.0,top
N63-1,SK6805-EC14,SK6805-EC14,71.192009,-30.181,0.0,top
N64-0,SK6805-EC14,SK6805-EC14,8.808009,-33.604,0.0,top
N64-1,SK6805-EC14,SK6805-EC14,43.808009,-33.604,0.0,top
N65-0,SK6805-EC14,SK6805-EC14,12.231009,-33.604,0.0,top
N65-1,SK6805-EC14,SK6805-EC14,47.231009,-33.604,0.0,top
N66-0,SK6805-EC14,SK6805-EC14,15.654009,-33.604,0.0,top
N66-1,SK6805-EC14,SK6805-EC14,50.654009,-33.604,0.0,top
N67-0,SK6805-EC14,SK6805-EC14,19.077009,-33.604,0.0,top
N67-1,SK6805-EC14,SK6805-EC14,54.077009,-33.604,0.0,top
N68-0,SK6805-EC14,SK6805-EC14,22.500009,-33.604,0.0,top
N68-1,SK6805-EC14,SK6805-EC14,57.500009,-33.604,0.0,top
N69-0,SK6805-EC14,SK6805-EC14,25.923009,-33.604,0.0,top
N69-1,SK6805-EC14,SK6805-EC14,60.923009,-33.604,0.0,top
N70-0,SK6805-EC14,SK6805-EC14,29.346009,-33.604,0.0,top
N70-1,SK6805-EC14,SK6805-EC14,64.346009,-33.604,0.0,top
N71-0,SK6805-EC14,SK6805-EC14,32.769009,-33.604,0.0,top
N71-1,SK6805-EC14,SK6805-EC14,67.769009,-33.604,0.0,top
N72-0,SK6805-EC14,SK6805-EC14,36.192009,-33.604,0.0,top
N72-1,SK6805-EC14,SK6805-EC14,71.192009,-33.604,0.0,top
N73-0,SK6805-EC14,SK6805-EC14,8.808009,-37.027,0.0,top
N73-1,SK6805-EC14,SK6805-EC14,43.808009,-37.027,0.0,top
N74-0,SK6805-EC14,SK6805-EC14,12.231009,-37.027,0.0,top
N74-1,SK6805-EC14,SK6805-EC14,47.231009,-37.027,0.0,top
N75-0,SK6805-EC14,SK6805-EC14,15.654009,-37.027,0.0,top
N75-1,SK6805-EC14,SK6805-EC14,50.654009,-37.027,0.0,top
N76-0,SK6805-EC14,SK6805-EC14,19.077009,-37.027,0.0,top
N76-1,SK6805-EC14,SK6805-EC14,54.077009,-37.027,0.0,top
N77-0,SK6805-EC14,SK6805-EC14,22.500009,-37.027,0.0,top
N77-1,SK6805-EC14,SK6805-EC14,57.500009,-37.027,0.0,top
N78-0,SK6805-EC14,SK6805-EC14,25.923009,-37.027,0.0,top
N78-1,SK6805-EC14,SK6805-EC14,60.923009,-37.027,0.0,top
N79-0,SK6805-EC14,SK6805-EC14,29.346009,-37.027,0.0,top
N79-1,SK6805-EC14,SK6805-EC14,64.346009,-37.027,0.0,top
N80-0,SK6805-EC14,SK6805-EC14,32.769009,-37.027,0.0,top
N80-1,SK6805-EC14,SK6805-EC14,67.769009,-37.027,0.0,top
N81-0,SK6805-EC14,SK6805-EC14,36.192009,-37.027,0.0,top
N81-1,SK6805-EC14,SK6805-EC14,71.192009,-37.027,0.0,top
N82-0,SK6805-EC14,SK6805-EC14,8.808009,-40.45,0.0,top
N82-1,SK6805-EC14,SK6805-EC14,43.808009,-40.45,0.0,top
N83-0,SK6805-EC14,SK6805-EC14,12.231009,-40.45,0.0,top
N83-1,SK6805-EC14,SK6805-EC14,47.231009,-40.45,0.0,top
N84-0,SK6805-EC14,SK6805-EC14,15.654009,-40.45,0.0,top
N84-1,SK6805-EC14,SK6805-EC14,50.654009,-40.45,0.0,top
N85-0,SK6805-EC14,SK6805-EC14,19.077009,-40.45,0.0,top
N85-1,SK6805-EC14,SK6805-EC14,54.077009,-40.45,0.0,top
N86-0,SK6805-EC14,SK6805-EC14,22.500009,-40.45,0.0,top
N86-1,SK6805-EC14,SK6805-EC14,57.500009,-40.45,0.0,top
N87-0,SK6805-EC14,SK6805-EC14,25.923009,-40.45,0.0,top
N87-1,SK6805-EC14,SK6805-EC14,60.923009,-40.45,0.0,top
N88-0,SK6805-EC14,SK6805-EC14,29.346009,-40.45,0.0,top
N88-1,SK6805-EC14,SK6805-EC14,64.346009,-40.45,0.0,top
N89-0,SK6805-EC14,SK6805-EC14,32.769009,-40.45,0.0,top
N89-1,SK6805-EC14,SK6805-EC14,67.769009,-40.45,0.0,top
N90-0,SK6805-EC14,SK6805-EC14,36.192009,-40.45,0.0,top
N90-1,SK6805-EC14,SK6805-EC14,71.192009,-40.45,0.0,top
N91-0,SK6805-EC14,SK6805-EC14,8.808009,-43.873,0.0,top
N91-1,SK6805-EC14,SK6805-EC14,43.808009,-43.873,0.0,top
N92-0,SK6805-EC14,SK6805-EC14,12.231009,-43.873,0.0,top
N92-1,SK6805-EC14,SK6805-EC14,47.231009,-43.873,0.0,top
N93-0,SK6805-EC14,SK6805-EC14,15.654009,-43.873,0.0,top
N93-1,SK6805-EC14,SK6805-EC14,50.654009,-43.873,0.0,top
N94-0,SK6805-EC14,SK6805-EC14,19.077009,-43.873,0.0,top
N94-1,SK6805-EC14,SK6805-EC14,54.077009,-43.873,0.0,top
N95-0,SK6805-EC14,SK6805-EC14,22.500009,-43.873,0.0,top
N95-1,SK6805-EC14,SK6805-EC14,57.500009,-43.873,0.0,top
N96-0,SK6805-EC14,SK6805-EC14,25.923009,-43.873,0.0,top
N96-1,SK6805-EC14,SK6805-EC14,60.923009,-43.873,0.0,top
N97-0,SK6805-EC14,SK6805-EC14,29.346009,-43.873,0.0,top
N97-1,SK6805-EC14,SK6805-EC14,64.346009,-43.873,0.0,top
N98-0,SK6805-EC14,SK6805-EC14,32.769009,-43.873,0.0,top
N98-1,SK6805-EC14,SK6805-EC14,67.769009,-43.873,0.0,top
N99-0,SK6805-EC14,SK6805-EC14,36.192009,-43.873,0.0,top
N99-1,SK6805-EC14,SK6805-EC14,71.192009,-43.873,0.0,top
N100-0,SK6805-EC14,SK6805-EC14,8.808009,-47.296,0.0,top
N100-1,SK6805-EC14,SK6805-EC14,43.808009,-47.296,0.0,top
N101-0,SK6805-EC14,SK6805-EC14,12.231009,-47.296,0.0,top
N101-1,SK6805-EC14,SK6805-EC14,47.231009,-47.296,0.0,top
N102-0,SK6805-EC14,SK6805-EC14,15.654009,-47.296,0.0,top
N102-1,SK6805-EC14,SK6805-EC14,50.654009,-47.296,0.0,top
N103-0,SK6805-EC14,SK6805-EC14,19.077009,-47.296,0.0,top
N103-1,SK6805-EC14,SK6805-EC14,54.077009,-47.296,0.0,top
N104-0,SK6805-EC14,SK6805-EC14,22.500009,-47.296,0.0,top
N104-1,SK6805-EC14,SK6805-EC14,57.500009,-47.296,0.0,top
N105-0,SK6805-EC14,SK6805-EC14,25.923009,-47.296,0.0,top
N105-1,SK6805-EC14,SK6805-EC14,60.923009,-47.296,0.0,top
N106-0,SK6805-EC14,SK6805-EC14,29.346009,-47.296,0.0,top
N106-1,SK6805-EC14,SK6805-EC14,64.346009,-47.296,0.0,top
N107-0,SK6805-EC14,SK6805-EC14,32.769009,-47.296,0.0,top
N107-1,SK6805-EC14,SK6805-EC14,67.769009,-47.296,0.0,top
N108-0,SK6805-EC14,SK6805-EC14,36.192009,-47.296,0.0,top
N108-1,SK6805-EC14,SK6805-EC14,71.192009,-47.296,0.0,top
N109-0,SK6805-EC14,SK6805-EC14,8.808009,-50.719,0.0,top
N109-1,SK6805-EC14,SK6805-EC14,43.808009,-50.719,0.0,top
N110-0,SK6805-EC14,SK6805-EC14,12.231009,-50.719,0.0,top
N110-1,SK6805-EC14,SK6805-EC14,47.231009,-50.719,0.0,top
N111-0,SK6805-EC14,SK6805-EC14,15.654009,-50.719,0.0,top
N111-1,SK6805-EC14,SK6805-EC14,50.654009,-50.719,0.0,top
N112-0,SK6805-EC14,SK6805-EC14,19.077009,-50.719,0.0,top
N112-1,SK6805-EC14,SK6805-EC14,54.077009,-50.719,0.0,top
N113-0,SK6805-EC14,SK6805-EC14,22.500009,-50.719,0.0,top
N113-1,SK6805-EC14,SK6805-EC14,57.500009,-50.719,0.0,top
N114-0,SK6805-EC14,SK6805-EC14,25.923009,-50.719,0.0,top
N114-1,SK6805-EC14,SK6805-EC14,60.923009,-50.719,0.0,top
N115-0,SK6805-EC14,SK6805-EC14,29.346009,-50.719,0.0,top
N115-1,SK6805-EC14,SK6805-EC14,64.346009,-50.719,0.0,top
N116-0,SK6805-EC14,SK6805-EC14,32.769009,-50.719,0.0,top
N116-1,SK6805-EC14,SK6805-EC14,67.769009,-50.719,0.0,top
N117-0,SK6805-EC14,SK6805-EC14,36.192009,-50.719,0.0,top
N117-1,SK6805-EC14,SK6805-EC14,71.192009,-50.719,0.0,top
N118-0,SK6805-EC14,SK6805-EC14,8.808009,-54.142,0.0,top
N118-1,SK6805-EC14,SK6805-EC14,43.808009,-54.142,0.0,top
N119-0,SK6805-EC14,SK6805-EC14,12.231009,-54.142,0.0,top
N119-1,SK6805-EC14,SK6805-EC14,47.231009,-54.142,0.0,top
N120-0,SK6805-EC14,SK6805-EC14,15.654009,-54.142,0.0,top
N120-1,SK6805-EC14,SK6805-EC14,50.654009,-54.142,0.0,top
N121-0,SK6805-EC14,SK6805-EC14,19.077009,-54.142,0.0,top
N121-1,SK6805-EC14,SK6805-EC14,54.077009,-54.142,0.0,top
N122-0,SK6805-EC14,SK6805-EC14,22.500009,-54.142,0.0,top
N122-1,SK6805-EC14,SK6805-EC14,57.500009,-54.142,0.0,top
N123-0,SK6805-EC14,SK6805-EC14,25.923009,-54.142,0.0,top
N123-1,SK6805-EC14,SK6805-EC14,60.923009,-54.142,0.0,top
N124-0,SK6805-EC14,SK6805-EC14,29.346009,-54.142,0.0,top
N124-1,SK6805-EC14,SK6805-EC14,64.346009,-54.142,0.0,top
N125-0,SK6805-EC14,SK6805-EC14,32.769009,-54.142,0.0,top
N125-1,SK6805-EC14,SK6805-EC14,67.769009,-54.142,0.0,top
N126-0,SK6805-EC14,SK6805-EC14,36.192009,-54.142,0.0,top
N126-1,SK6805-EC14,SK6805-EC14,71.192009,-54.142,0.0,top
N127-0,SK6805-EC14,SK6805-EC14,8.808009,-57.565,0.0,top
N127-1,SK6805-EC14,SK6805-EC14,43.808009,-57.565,0.0,top
N128-0,SK6805-EC14,SK6805-EC14,12.231009,-57.565,0.0,top
N128-1,SK6805-EC14,SK6805-EC14,47.231009,-57.565,0.0,top
N129-0,SK6805-EC14,SK6805-EC14,15.654009,-57.565,0.0,top
N129-1,SK6805-EC14,SK6805-EC14,50.654009,-57.565,0.0,top
N130-0,SK6805-EC14,SK6805-EC14,19.077009,-57.565,0.0,top
N130-1,SK6805-EC14,SK6805-EC14,54.077009,-57.565,0.0,top
N131-0,SK6805-EC14,SK6805-EC14,22.500009,-57.565,0.0,top
N131-1,SK6805-EC14,SK6805-EC14,57.500009,-57.565,0.0,top
N132-0,SK6805-EC14,SK6805-EC14,25.923009,-57.565,0.0,top
N132-1,SK6805-EC14,SK6805-EC14,60.923009,-57.565,0.0,top
N133-0,SK6805-EC14,SK6805-EC14,29.346009,-57.565,0.0,top
N133-1,SK6805-EC14,SK6805-EC14,64.346009,-57.565,0.0,top
N134-0,SK6805-EC14,SK6805-EC14,32.769009,-57.565,0.0,top
N134-1,SK6805-EC14,SK6805-EC14,67.769009,-57.565,0.0,top
N135-0,SK6805-EC14,SK6805-EC14,36.192009,-57.565,0.0,top
N135-1,SK6805-EC14,SK6805-EC14,71.192009,-57.565,0.0,top
N136-0,SK6805-EC14,SK6805-EC14,8.808009,-60.988,0.0,top
N136-1,SK6805-EC14,SK6805-EC14,43.808009,-60.988,0.0,top
N137-0,SK6805-EC14,SK6805-EC14,12.231009,-60.988,0.0,top
N137-1,SK6805-EC14,SK6805-EC14,47.231009,-60.988,0.0,top
N138-0,SK6805-EC14,SK6805-EC14,15.654009,-60.988,0.0,top
N138-1,SK6805-EC14,SK6805-EC14,50.654009,-60.988,0.0,top
N139-0,SK6805-EC14,SK6805-EC14,19.077009,-60.988,0.0,top
N139-1,SK6805-EC14,SK6805-EC14,54.077009,-60.988,0.0,top
N140-0,SK6805-EC14,SK6805-EC14,22.500009,-60.988,0.0,top
N140-1,SK6805-EC14,SK6805-EC14,57.500009,-60.988,0.0,top
N141-0,SK6805-EC14,SK6805-EC14,25.923009,-60.988,0.0,top
N141-1,SK6805-EC14,SK6805-EC14,60.923009,-60.988,0.0,top
N142-0,SK6805-EC14,SK6805-EC14,29.346009,-60.988,0.0,top
N142-1,SK6805-EC14,SK6805-EC14,64.346009,-60.988,0.0,top
N143-0,SK6805-EC14,SK6805-EC14,32.769009,-60.988,0.0,top
N143-1,SK6805-EC14,SK6805-EC14,67.769009,-60.988,0.0,top
N144-0,SK6805-EC14,SK6805-EC14,36.192009,-60.988,0.0,top
N144-1,SK6805-EC14,SK6805-EC14,71.192009,-60.988,0.0,top
N145-0,SK6805-EC14,SK6805-EC14,8.808009,-64.411,0.0,top
N145-1,SK6805-EC14,SK6805-EC14,43.808009,-64.411,0.0,top
N146-0,SK6805-EC14,SK6805-EC14,12.231009,-64.411,0.0,top
N146-1,SK6805-EC14,SK6805-EC14,47.231009,-64.411,0.0,top
N147-0,SK6805-EC14,SK6805-EC14,15.654009,-64.411,0.0,top
N147-1,SK6805-EC14,SK6805-EC14,50.654009,-64.411,0.0,top
N148-0,SK6805-EC14,SK6805-EC14,19.077009,-64.411,0.0,top
N148-1,SK6805-EC14,SK6805-EC14,54.077009,-64.411,0.0,top
N149-0,SK6805-EC14,SK6805-EC14,22.500009,-64.411,0.0,top
N149-1,SK6805-EC14,SK6805-EC14,57.500009,-64.411,0.0,top
N150-0,SK6805-EC14,SK6805-EC14,25.923009,-64.411,0.0,top
N150-1,SK6805-EC14,SK6805-EC14,60.923009,-64.411,0.0,top
N151-0,SK6805-EC14,SK6805-EC14,29.346009,-64.411,0.0,top
N151-1,SK6805-EC14,SK6805-EC14,64.346009,-64.411,0.0,top
N152-0,SK6805-EC14,SK6805-EC14,32.769009,-64.411,0.0,top
N152-1,SK6805-EC14,SK6805-EC14,67.769009,-64.411,0.0,top
N153-0,SK6805-EC14,SK6805-EC14,36.192009,-64.411,0.0,top
N153-1,SK6805-EC14,SK6805-EC14,71.192009,-64.411,0.0,top
N154-0,SK6805-EC14,SK6805-EC14,8.808009,-67.834,0.0,top
N154-1,SK6805-EC14,SK6805-EC14,43.808009,-67.834,0.0,top
N155-0,SK6805-EC14,SK6805-EC14,12.231009,-67.834,0.0,top
N155-1,SK6805-EC14,SK6805-EC14,47.231009,-67.834,0.0,top
N156-0,SK6805-EC14,SK6805-EC14,15.654009,-67.834,0.0,top
N156-1,SK6805-EC14,SK6805-EC14,50.654009,-67.834,0.0,top
N157-0,SK6805-EC14,SK6805-EC14,19.077009,-67.834,0.0,top
N157-1,SK6805-EC14,SK6805-EC14,54.077009,-67.834,0.0,top
N158-0,SK6805-EC14,SK6805-EC14,22.500009,-67.834,0.0,top
N158-1,SK6805-EC14,SK6805-EC14,57.500009,-67.834,0.0,top
N159-0,SK6805-EC14,SK6805-EC14,25.923009,-67.834,0.0,top
N159-1,SK6805-EC14,SK6805-EC14,60.923009,-67.834,0.0,top
N160-0,SK6805-EC14,SK6805-EC14,29.346009,-67.834,0.0,top
N160-1,SK6805-EC14,SK6805-EC14,64.346009,-67.834,0.0,top
N161-0,SK6805-EC14,SK6805-EC14,32.769009,-67.834,0.0,top
N161-1,SK6805-EC14,SK6805-EC14,67.769009,-67.834,0.0,top
N162-0,SK6805-EC14,SK6805-EC14,36.192009,-67.834,0.0,top
N162-1,SK6805-EC14,SK6805-EC14,71.192009,-67.834,0.0,top
N163-0,SK6805-EC14,SK6805-EC14,8.808009,-71.257,0.0,top
N163-1,SK6805-EC14,SK6805-EC14,43.808009,-71.257,0.0,top
N164-0,SK6805-EC14,SK6805-EC14,12.231009,-71.257,0.0,top
N164-1,SK6805-EC14,SK6805-EC14,47.231009,-71.257,0.0,top
N165-0,SK6805-EC14,SK6805-EC14,15.654009,-71.257,0.0,top
N165-1,SK6805-EC14,SK6805-EC14,50.654009,-71.257,0.0,top
N166-0,SK6805-EC14,SK6805-EC14,19.077009,-71.257,0.0,top
N166-1,SK6805-EC14,SK6805-EC14,54.077009,-71.257,0.0,top
N167-0,SK6805-EC14,SK6805-EC14,22.500009,-71.257,0.0,top
N167-1,SK6805-EC14,SK6805-EC14,57.500009,-71.257,0.0,top
N168-0,SK6805-EC14,SK6805-EC14,25.923009,-71.257,0.0,top
N168-1,SK6805-EC14,SK6805-EC14,60.923009,-71.257,0.0,top
N169-0,SK6805-EC14,SK6805-EC14,29.346009,-71.257,0.0,top
N169-1,SK6805-EC14,SK6805-EC14,64.346009,-71.257,0.0,top
N170-0,SK6805-EC14,SK6805-EC14,32.769009,-71.257,0.0,top
N170-1,SK6805-EC14,SK6805-EC14,67.769009,-71.257,0.0,top
N171-0,SK6805-EC14,SK6805-EC14,36.192009,-71.257,0.0,top
N171-1,SK6805-EC14,SK6805-EC14,71.192009,-71.257,0.0,top
N172-0,SK6805-EC14,SK6805-EC14,8.808009,-74.68,0.0,top
N172-1,SK6805-EC14,SK6805-EC14,43.808009,-74.68,0.0,top
N173-0,SK6805-EC14,SK6805-EC14,12.231009,-74.68,0.0,top
N173-1,SK6805-EC14,SK6805-EC14,47.231009,-74.68,0.0,top
N174-0,SK6805-EC14,SK6805-EC14,15.654009,-74.68,0.0,top
N174-1,SK6805-EC14,SK6805-EC14,50.654009,-74.68,0.0,top
N175-0,SK6805-EC14,SK6805-EC14,19.077009,-74.68,0.0,top
N175-1,SK6805-EC14,SK6805-EC14,54.077009,-74.68,0.0,top
N176-0,SK6805-EC14,SK6805-EC14,22.500009,-74.68,0.0,top
N176-1,SK6805-EC14,SK6805-EC14,57.500009,-74.68,0.0,top
N177-0,SK6805-EC14,SK6805-EC14,25.923009,-74.68,0.0,top
N177-1,SK6805-EC14,SK6805-EC14,60.923009,-74.68,0.0,top
N178-0,SK6805-EC14,SK6805-EC14,29.346009,-74.68,0.0,top
N178-1,SK6805-EC14,SK6805-EC14,64.346009,-74.68,0.0,top
N179-0,SK6805-EC14,SK6805-EC14,32.769009,-74.68,0.0,top
N179-1,SK6805-EC14,SK6805-EC14,67.769009,-74.68,0.0,top
N180-0,SK6805-EC14,SK6805-EC14,36.192009,-74.68,0.0,top
N180-1,SK6805-EC14,SK6805-EC14,71.192009,-74.68,0.0,top
N181-0,SK6805-EC14,SK6805-EC14,8.808009,-78.103,0.0,top
N181-1,SK6805-EC14,SK6805-EC14,43.808009,-78.103,0.0,top
N182-0,SK6805-EC14,SK6805-EC14,12.231009,-78.103,0.0,top
N182-1,SK6805-EC14,SK6805-EC14,47.231009,-78.103,0.0,top
N183-0,SK6805-EC14,SK6805-EC14,15.654009,-78.103,0.0,top
N183-1,SK6805-EC14,SK6805-EC14,50.654009,-78.103,0.0,top
N184-0,SK6805-EC14,SK6805-EC14,19.077009,-78.103,0.0,top
N184-1,SK6805-EC14,SK6805-EC14,54.077009,-78.103,0.0,top
N185-0,SK6805-EC14,SK6805-EC14,22.500009,-78.103,0.0,top
N185-1,SK6805-EC14,SK6805-EC14,57.500009,-78.103,0.0,top
N186-0,SK6805-EC14,SK6805-EC14,25.923009,-78.103,0.0,top
N186-1,SK6805-EC14,SK6805-EC14,60.923009,-78.103,0.0,top
N187-0,SK6805-EC14,SK6805-EC14,29.346009,-78.103,0.0,top
N187-1,SK6805-EC14,SK6805-EC14,64.346009,-78.103,0.0,top
N188-0,SK6805-EC14,SK6805-EC14,32.769009,-78.103,0.0,top
N188-1,SK6805-EC14,SK6805-EC14,67.769009,-78.103,0.0,top
N189-0,SK6805-EC14,SK6805-EC14,36.192009,-78.103,0.0,top
N189-1,SK6805-EC14,SK6805-EC14,71.192009,-78.103,0.0,top
N190-0,SK6805-EC14,SK6805-EC14,8.808009,-81.526,0.0,top
N190-1,SK6805-EC14,SK6805-EC14,43.808009,-81.526,0.0,top
N191-0,SK6805-EC14,SK6805-EC14,12.231009,-81.526,0.0,top
N191-1,SK6805-EC14,SK6805-EC14,47.231009,-81.526,0.0,top
N192-0,SK6805-EC14,SK6805-EC14,15.654009,-81.526,0.0,top
N192-1,SK6805-EC14,SK6805-EC14,50.654009,-81.526,0.0,top
N193-0,SK6805-EC14,SK6805-EC14,19.077009,-81.526,0.0,top
N193-1,SK6805-EC14,SK6805-EC14,54.077009,-81.526,0.0,top
N194-0,SK6805-EC14,SK6805-EC14,22.500009,-81.526,0.0,top
N194-1,SK6805-EC14,SK6805-EC14,57.500009,-81.526,0.0,top
N195-0,SK6805-EC14,SK6805-EC14,25.923009,-81.526,0.0,top
N195-1,SK6805-EC14,SK6805-EC14,60.923009,-81.526,0.0,top
N196-0,SK6805-EC14,SK6805-EC14,29.346009,-81.526,0.0,top
N196-1,SK6805-EC14,SK6805-EC14,64.346009,-81.526,0.0,top
N197-0,SK6805-EC14,SK6805-EC14,32.769009,-81.526,0.0,top
N197-1,SK6805-EC14,SK6805-EC14,67.769009,-81.526,0.0,top
N198-0,SK6805-EC14,SK6805-EC14,36.192009,-81.526,0.0,top
N198-1,SK6805-EC14,SK6805-EC14,71.192009,-81.526,0.0,top
N199-0,SK6805-EC14,SK6805-EC14,8.808009,-84.949,0.0,top
N199-1,SK6805-EC14,SK6805-EC14,43.808009,-84.949,0.0,top
N200-0,SK6805-EC14,SK6805-EC14,12.231009,-84.949,0.0,top
N200-1,SK6805-EC14,SK6805-EC14,47.231009,-84.949,0.0,top
N201-0,SK6805-EC14,SK6805-EC14,15.654009,-84.949,0.0,top
N201-1,SK6805-EC14,SK6805-EC14,50.654009,-84.949,0.0,top
N202-0,SK6805-EC14,SK6805-EC14,19.077009,-84.949,0.0,top
N202-1,SK6805-EC14,SK6805-EC14,54.077009,-84.949,0.0,top
N203-0,SK6805-EC14,SK6805-EC14,22.500009,-84.949,0.0,top
N203-1,SK6805-EC14,SK6805-EC14,57.500009,-84.949,0.0,top
N204-0,SK6805-EC14,SK6805-EC14,25.923009,-84.949,0.0,top
N204-1,SK6805-EC14,SK6805-EC14,60.923009,-84.949,0.0,top
N205-0,SK6805-EC14,SK6805-EC14,29.346009,-84.949,0.0,top
N205-1,SK6805-EC14,SK6805-EC14,64.346009,-84.949,0.0,top
N206-0,SK6805-EC14,SK6805-EC14,32.769009,-84.949,0.0,top
N206-1,SK6805-EC14,SK6805-EC14,67.769009,-84.949,0.0,top
N207-0,SK6805-EC14,SK6805-EC14,36.192009,-84.949,0.0,top
N207-1,SK6805-EC14,SK6805-EC14,71.192009,-84.949,0.0,top
N208-0,SK6805-EC14,SK6805-EC14,8.808009,-88.372,0.0,top
N208-1,SK6805-EC14,SK6805-EC14,43.808009,-88.372,0.0,top
N209-0,SK6805-EC14,SK6805-EC14,12.231009,-88.372,0.0,top
N209-1,SK6805-EC14,SK6805-EC14,47.231009,-88.372,0.0,top
N210-0,SK6805-EC14,SK6805-EC14,15.654009,-88.372,0.0,top
N210-1,SK6805-EC14,SK6805-EC14,50.654009,-88.372,0.0,top
N211-0,SK6805-EC14,SK6805-EC14,19.077009,-88.372,0.0,top
N211-1,SK6805-EC14,SK6805-EC14,54.077009,-88.372,0.0,top
N212-0,SK6805-EC14,SK6805-EC14,22.500009,-88.372,0.0,top
N212-1,SK6805-EC14,SK6805-EC14,57.500009,-88.372,0.0,top
N213-0,SK6805-EC14,SK6805-EC14,25.923009,-88.372,0.0,top
N213-1,SK6805-EC14,SK6805-EC14,60.923009,-88.372,0.0,top
N214-0,SK6805-EC14,SK6805-EC14,29.346009,-88.372,0.0,top
N214-1,SK6805-EC14,SK6805-EC14,64.346009,-88.372,0.0,top
N215-0,SK6805-EC14,SK6805-EC14,32.769009,-88.372,0.0,top
N215-1,SK6805-EC14,SK6805-EC14,67.769009,-88.372,0.0,top
N216-0,SK6805-EC14,SK6805-EC14,36.192009,-88.372,0.0,top
N216-1,SK6805-EC14,SK6805-EC14,71.192009,-88.372,0.0,top
